MDPA005; ;O.TOMIE 1ER M.C PR MALF. CONG.
MDQK001; ;RX MAIN/DOIGT
MDQK002; ;RX BILAT. MAIN +/- POIGNET SELON 1INCIDENCE SUR 1SEUL CLICHÉ FACE
MEDA001; ;ARTHRODÈSE SCAP.HUM ARTHROTOMIE
MEEA001; ;RÉDUC. 1LUX. SCAP.HUM +O.S FRAC. PROX. HUMÉRUS HOMOLAT.
MEEA002; ;RÉDUC. CHIR LUX. SCAP.HUM +O.S FRAC. GLÈNE/COL SCAPULA+/-TUBERC. HUMÉR
MEEA003; ;RÉDUC. 1LUX. SCAP.HUM ARTHROTOMIE
MEEA004; ;RÉDUC. 1LUX. ACR.CLAV/STERN.CLAV AB. DIRECT
MEEP001; ;RÉDUC. 1LUX. ACR.CLAV/STERN.CLAV
MEEP002; ;RÉDUC. 1LUX. SCAP.HUM
MEEP003; ;RÉDUC. 1LUX. SCAP.HUM +FRAC. PROX. HUMÉRUS HOMOLAT.
MEFA001; ;RÉSEC. BOURRELET GLÉNOÏDAL SCAP.HUM ARTHROTOMIE
MEFA003; ;SYNOVECTOMIE TOT. ARTIC. SCAP.HUM ARTHROTOMIE
MEFA004; ;HUMÉROSCAPULECTOMIE
MEFC001; ;RÉSEC. BOURRELET GLÉNOÏDAL SCAP.HUM A.SCOPIE
MEFC002; ;SYNOVECTOMIE TOT. ARTIC. SCAP.HUM A.SCOPIE
MEGA001; ;ABL. 1PROTH. ARTIC. SCAP.HUM +ARTHRODÈSE SCAP.HUM
MEGA002; ;ABL. 1PROTH. ARTIC. SCAP.HUM
MEJA001; ;NETTOYAGE ARTIC. SCAP.HUM ARTHROTOMIE
MEJC001; ;NETTOYAGE ARTIC. SCAP.HUM A.SCOPIE
MEKA001; ;CHANGT 1PROTH. TOT. SCAP.HUM
MEKA002; ;CHANGT 1PROTH. HUMÉRALE+/-PIÈCE GLÉNOÏD PROTH TOT+RECONSTR. OS
MEKA003; ;CHANGT 1PROTH. HUMÉRALE PR 1PROTH. TOT. SCAP.HUM
MEKA004; ;CHANGT 1PROTH. HUMÉRALE/PIÈCE GLÉNOÏD PROTH. TOT. ÉPAULE
MEKA005; ;PROTH. ÉPAULE UNIPOLAIRE/CUPULE MOBILE +RÉINSERTION+/-PLASTIE COIFFE
MEKA006; ;REMPLT ARTIC. SCAP.HUM PROTH. TOT.
MEKA007; ;REMPLT ARTIC. SCAP.HUM PROTH. TOT. +O.TOMIE PROX. HUMÉRUS
MEKA008; ;PROTH. TOT.ÉPAULE +RÉINSERTION SUTURE +/-PLASTIE COIFFE
MEKA009; ;PROTH. ÉPAULE UNIPOLAIRE/CUPULE MOBILE +O.TOMIE PROX. HUMÉRUS
MEKA010; ;PROTH. ÉPAULE UNIPOLAIRE/CUPULE MOBILE
MELA001; ;REPOSE 1PROTH. ARTIC. SCAP.HUM
MELH001; ;INJ. ARTIC. SCAP.HUM PR LIBÉR. CAPS. GUID RADIO +MOBIL. SOUS AL
MEMA001; ;ARTHROPLASTIE STERN.CLAV RÉSEC. EXTRÉMITÉ MÉDIALE CLAV. ARTHROTOMIE
MEMA003; ;RECONSTR. OS. ÉPAULE +ARTHRODÈSE APRÈS RÉSEC. SEGT
MEMA005; ;CONFECTION 1BUTÉE GLÉNOÏDALE PRÉLÈV. CORACOÏDIEN AB. DIRECT
MEMA006; ;ACR.PLAST SANS PROTH. AB. DIRECT
MEMA008; ;CAPS.PLAST ANT. +POST. ARTIC. SCAP.HUM +O.TOMIE GLÉNOÏDALE AB. DIRECT
MEMA009; ;ARTHROPLASTIE ÉPAULE PROTH. MASSIVE/SUR MESURE APRÈS RÉSEC. SEGT
MEMA011; ;ARTHROPLASTIE ACR.CLAV RÉSEC. EXTRÉMITÉ LAT. CLAV. ARTHROTOMIE
MEMA012; ;CAPS.PLAST ANT/POST. ARTIC. SCAP.HUM AB. DIRECT
MEMA014; ;CAPS.PLAST ANT. +POST. ARTIC. SCAP.HUM AB. DIRECT
MEMA015; ;ARTHROPLASTIE SCAP.HUM SANS PROTH. AB. DIRECT
MEMA016; ;CAPS.PLAST ANT. +POST. ARTIC. SCAP.HUM +O.TOMIE HUMÉRALE AB. DIRECT
MEMA017; ;ACR.PLAST SANS PROTH+ARTHROPLASTIE ACR.CLAV RÉSEC. EXTRÉMITÉ LAT. CLAV
MEMA018; ;CONFECTION 1BUTÉE GLÉNOÏDALE OS/O.MUSC AB. DIRECT
MEMC001; ;ARTHROPLASTIE ACR.CLAV RÉSEC. EXTRÉMITÉ LAT. CLAV. A.SCOPIE
MEMC002; ;CAPS.PLAST ANT/POST. ARTIC. SCAP.HUM A.SCOPIE
MEMC003; ;ACR.PLAST SANS PROTH. A.SCOPIE
MEMC004; ;RÉPAR. BOURRELET GLÉNOÏDAL SCAP.HUM A.SCOPIE
MEMC005; ;ACR.PLAST +ARTHROPLASTIE ACR.CLAV RÉSEC. EXTRÉMITÉ LAT. CLAV. A.SCOPIE
MEMP001; ;CONFECTION 1ATTELLE POSTURE/MOBIL. ÉPAULE
MEPA001; ;LIBÉR. SCAP.HUM +/- SUBACROMIALE ARTHROTOMIE
MEPC001; ;LIBÉR. SCAP.HUM +/- SUBACROMIALE A.SCOPIE
MEQC001; ;EXPLO. BOURSE SÉREUSE SUBACROMIALE A.SCOPIE
MEQC002; ;EXPLO. ARTIC. ÉPAULE A.SCOPIE
MEQH001; ;ARTHROGRAPHIE ÉPAULE
MERP001; ;MOBIL. ARTIC. SCAP.HUM THÉRAP. +AG/ALR
MFCA001; ;SUTURE CAPS.LIG COLLATÉRAL ARTIC. COUDE AB. DIRECT
MFDA001; ;ARTHRODÈSE COUDE ARTHROTOMIE
MFDA002; ;ARTHRORISE COUDE BUTÉE TÉNODÈSE/CAPSULODÈSE AB. DIRECT
MFEA001; ;RÉDUC. 1LUX. COUDE ARTHROTOMIE
MFEA002; ;RÉDUC. LUX COUDE+O.S FRAC. ÉPICONDYLE MÉDIAL/LAT. HUMÉRUS FOYER OUV.
MFEA003; ;RÉDUC. LUX. COUDE ARTHROTOMIE +O.S FRAC. PROX. RADIUS/ULNA FOYER OUV.
MFEB001; ;RÉDUC. 1LUX. COUDE +O.S FRAC. PROX. RADIUS/ULNA À FOYER FERMÉ
MFEP001; ;RÉDUC. 1PRONATION DOULOUREUSE COUDE
MFEP002; ;RÉDUC. 1LUX/1FRAC-LUX COUDE
MFFA001; ;"RÉSEC. """"EN BLOC"""" COUDE"
MFFA002; ;SYNOVECTOMIE TOT. COUDE ARTHROTOMIE ANT. +ARTHROTOMIE POST.
MFFA003; ;EXÉRÈSE KYSTE SYNOVIAL COUDE AB. DIRECT
MFFC001; ;SYNOVECTOMIE TOT. COUDE A.SCOPIE
MFGA001; ;ABL. 1PROTH. TOT. COUDE
MFJA001; ;NETTOYAGE ARTIC. COUDE ARTHROTOMIE
MFJC001; ;NETTOYAGE ARTIC. COUDE A.SCOPIE
MFKA001; ;CHANGT PART/TOT. 1PROTH. ARTIC. COUDE
MFKA002;S;REMPLT TETE RADIALE PROTH AB DIRECT
MFKA003; ;REMPLT ARTIC. COUDE PROTH. TOT. AB. DIRECT
MFMA001; ;RECONSTR. OS. COUDE +ARTHRODÈSE APRÈS RÉSEC. SEGT
MFMA003; ;ARTHROPLASTIE COUDE PROTH. MASSIVE/SUR MESURE APRÈS RÉSEC. SEGT
MFMA005; ;ARTHROPLASTIE COUDE SANS PROTH. AB. DIRECT
MFMP001; ;CONFECTION 1ATTELLE POSTURE/MOBIL. COUDE
MFPA001; ;LIBÉR. COUDE +RÉSEC. OSTÉOME SYNOSTOSIQUE AB. DIRECT
MFPA002; ;LIBÉR. COUDE AB. DIRECT
MFPA003; ;LIBÉR. COUDE +LIBÉR. NF ULNAIRE AB. DIRECT
MFPC001; ;LIBÉR. COUDE A.SCOPIE
MFQC001; ;EXPLO. ARTIC. COUDE A.SCOPIE
MFQH001; ;ARTHROGRAPHIE COUDE
MFQK001; ;RX COUDE SELON 3INCIDENCES
MFQK002; ;RX COUDE SELON 1/2INCIDENCES
MFRP001; ;MOBIL. ARTIC. COUDE THÉRAP. +AG/ALR
MGCA001; ;SUTURE +/- RÉINSERTION LIG. ARTIC. POIGNET ARTHROTOMIE
MGCC001; ;SUTURE +/- RÉINSERTION LIG. ARTIC. POIGNET A.SCOPIE
MGDA001; ;ARTHRODÈSE INTRACARPIENNE ARTHROTOMIE
MGDA002; ;ARTHRODÈSE RADIOCARPIENNE ARTHROTOMIE
MGEA001; ;RÉDUC. 1LUX. POIGNET +O.S FRAC. 1OS CARPE ARTHROTOMIE
MGEA002; ;RÉDUC. 1LUX. POIGNET ARTHROTOMIE
MGEP002; ;RÉDUC. FRAC. CARPE +/- 1LUX. POIGNET
MGFA001; ;"RÉSEC. """"EN BLOC"""" POIGNET"
MGFA002; ;SYNOVECTOMIE RADIO-ULNAIRE DIST. ARTHROTOMIE
MGFA003; ;SYNOVECTOMIE TOT. DES ARTIC. POIGNET ARTHROTOMIE
MGFA004; ;EXÉRÈSE KYSTE SYNOVIAL +TÉNOSYNOVECTOMIE EXTENS. AU POIGNET
MGFA005; ;SYNOVECTOMIE RADIOCARPIENNE +/- INTRACARPIENNE ARTHROTOMIE
MGFA006; ;CENTRALISATION POIGNET RÉSEC. PART.+O.S +O.TOMIE DIAPHYS.ULNA
MGFA007; ;EXÉRÈSE KYSTE SYNOVIAL POIGNET AB. DIRECT
MGFC001; ;SYNOVECTOMIE RADIO-ULNAIRE DIST. A.SCOPIE
MGFC002; ;SYNOVECTOMIE RADIOCARPIENNE +/- INTRACARPIENNE A.SCOPIE
MGFC003; ;SYNOVECTOMIE TOT. DES ARTIC. POIGNET A.SCOPIE
MGGA001; ;ABL. 1PROTH. TOT. RADIOCARPIENNE
MGGA002; ;ABL. 1PROTH. ARTIC. POIGNET
MGJA001; ;NETTOYAGE DES ARTIC. POIGNET ARTHROTOMIE
MGJC001; ;NETTOYAGE DES ARTIC. POIGNET A.SCOPIE
MGKA001; ;CHANGT PART/TOT. 1PROTH. ARTIC. POIGNET
MGKA002; ;REMPLT ARTIC. RADIOCARPIENNE PROTH. TOT. AB. DIRECT
MGKA003; ;REMPLT ARTIC. POIGNET PROTH. PART. AB. DIRECT
MGMA002; ;RECONSTR. OS. POIGNET +ARTHRODÈSE APRÈS RÉSEC. SEGT
MGMA003; ;ARTHROPLASTIE POIGNET SANS PROTH. PR RADIALISATION
MGMA004; ;CAPS.PLAST 1ARTIC. POIGNET AB. DIRECT
MGMA005; ;CRÉATION 1BUTÉE ULNAIRE AU POIGNET AB. DIRECT
MGMA006; ;ARTHROPLASTIE POIGNET PROTH. MASSIVE/SUR MESURE APRÈS RÉSEC. SEGT
MGMP001; ;CONFECTION 1ATTELLE POSTURE/MOBIL. POIGNET +/- MAIN
MGMP002;S;PLÂTRE/ORTHÈSE POIGNET +/- MAIN
MGPA001; ;LIBÉR. MOBILISATRICE DES ARTIC. POIGNET AB. DIRECT
MGQC001; ;EXPLO. ARTIC. POIGNET A.SCOPIE
MGQH001; ;ARTHROGRAPHIE POIGNET
MGQK001; ;RX POIGNET SELON 3INCIDENCES
MGQK002; ;RX DYNAMIQ POIGNET PR ENTORSE NON DISSOCIATIVE 7INCIDENCES SPÉC
MGQK003; ;RX POIGNET SELON 1/2INCIDENCES
MGRP001; ;MOBIL. ARTIC. POIGNET +/- MAIN THÉRAP. +AG/ALR
MHCA001; ;SUTURE CAPS.LIG PLUS. ARTIC. M.C.P
MHCA002; ;SUTURE CAPS.LIG ARTIC. M.C.P POUCE AB. DIRECT
MHCA003; ;SUTURE CAPS.LIG 1ARTIC. M.C.P
MHDA001; ;ARTHRODÈSE PLUS. ARTIC. M.C.P +/- I.P DOIGT ARTHROTOMIE
MHDA002; ;ARTHRODÈSE INTERMÉTA 1ER ESP. ARTHROTOMIE
MHDA003; ;ARTHRODÈSE T.M.C ARTHROTOMIE
MHDA004; ;ARTHRODÈSE CARPOMÉTA. ARTHROTOMIE
MHDA005; ;ARTHRODÈSE 1ARTIC. M.C.P/I.P 1DOIGT ARTHROTOMIE
MHDB001; ;ARTHRORISE TEMP. 1ARTIC. M.C.P/I.P 1DOIGT BROCHE TRANSCUT.
MHEA001; ;RÉDUC. LUX. PLUS. ARTIC. M.C.P +/- I.P DOIGT ARTHROTOMIE
MHEA002; ;RÉDUC. 1LUX. T.M.C ARTHROTOMIE
MHEA003; ;RÉDUC. 1LUX. ARTIC. M.C.P/I.P 1DOIGT ARTHROTOMIE
MHEA004; ;RÉDUC. 1LUX. CARPOMÉTA. ARTHROTOMIE
MHEP001; ;RÉDUC. PLUS. LUX M.C.P +/- I.P DOIGT
MHEP002; ;RÉDUC. 1LUX/1FRAC-LUX M.C.P/I.P 1DOIGT
MHEP003; ;RÉDUC. 1LUX/1FRAC-LUX T.M.C
MHEP004; ;RÉDUC. 1LUX/1FRAC-LUX CARPOMÉTA.
MHFA001; ;SYNOVECTOMIE 1ARTIC. M.C.P/I.P 1DOIGT AB. DIRECT
MHFA002; ;EXÉRÈSE KYSTE SYNOVIAL/MUCOÏDE 1ARTIC/1GAINE FIBREUSE MAIN
MHFA003; ;SYNOVECTOMIE PLUS. ARTIC. M.C.P +/- I.P DOIGT AB. DIRECT
MHJA001; ;ÉVAC. COLLECTION ARTIC. MAIN ARTHROTOMIE
MHMA001; ;ARTHROPLASTIE PLUS. ARTIC. M.C.P +/- I.P DOIGT
MHMA002; ;ARTHROPLASTIE 1ARTIC. M.C.P/I.P 1DOIGT
MHMA003; ;RECONSTR. 1ARTIC. MAIN TRANSFERT LIBRE +ANAST. VASC.
MHMA004; ;RECONSTR. 1ARTIC. MAIN TRANSFERT PÉD.
MHMA005; ;ARTHROPLASTIE T.M.C
MHMP001; ;ORTHÈSE DYN. 2DOIGTS +2ÉLÉMENTS MOTEURS
MHMP002; ;CONFECTION 1ORTHÈSE STATIQUE 2DOIGTS
MHMP003; ;CONFECTION 1ORTHÈSE STATIQUE 3DOIGTS
MHMP004; ;ORTHÈSE DYN. 1DOIGT +1ÉLMT MOTEUR
MHMP005;S;PLÂTRE/ORTHÈSE DES DOIGTS
MHMP006; ;ORTHÈSE DYN. 3DOIGTS +3ÉLÉMENTS MOTEURS
MHMP007; ;CONFECTION 1ORTHÈSE STATIQUE 1DOIGT
MHPA001; ;LIBÉR. MOBILISATRICE PLUS. ARTIC. MAIN AB. DIRECT
MHPA002; ;LIBÉR. MOBILISATRICE 1ARTIC. MAIN AB. DIRECT
MHPA003; ;LIBÉR. MOBILISATRICE PLUS. ARTIC. MAIN +LIBÉR. TENDON AB. DIRECT
MHPA004; ;LIBÉR. MOBILISATRICE 1ARTIC. MAIN +LIBÉR. TENDON AB. DIRECT
MHQH001; ;ARTHROGRAPHIE M.C.P/I.P DOIGT
MHQP001; ;BILAN FCT DES ARTIC. MAIN +AG/ALR
MJAA001; ;ALLONGT DES TENDONS +/- EXTENS AB. DIRECT
MJAA002; ;ALLONGT DES TENDONS +/- DÉSINSERTION FLÉCH MAIN/DES DOIGTS AB. DIRECT
MJCA001; ;SUTURE 1TENDON FLÉCH. 1RAYON AB. DIRECT
MJCA002; ;SUTURES DES 2TENDONS FLÉCH DES DOIGTS 1RAYON AB. DIRECT
MJCA003; ;SUTURES TENDON FLÉCH DES DOIGTS 1NF +1ART. PALM. 1RAYON
MJCA005; ;SUTURES 1TENDON FLÉCH. +2NF PALM. 1RAYON
MJCA006; ;SUTURES 1TENDON FLÉCH. +1NF PALM. 1RAYON
MJCA007; ;SUTURES DES 2TENDONS FLÉCH DES DOIGTS +DES 2NF PALM. 1RAYON
MJCA008; ;SUTURES DES 2TENDONS FLÉCH DES DOIGTS +1NF PALM. 1RAYON
MJCA010; ;SUTURES TENDON FLÉCH DES DOIGTS DES 2NF +1/2ART. PALM. 1RAYON
MJCA012; ;SUTURE APP. EXTENS. 1DOIGT SUTURE 1RAYON AB. DIRECT
MJDA001; ;TÉNODÈSE +/- RÉSEC. PORTION ARTIC. BICEPS AB. DIRECT
MJDC001; ;TÉNODÈSE +/- RÉSEC. PORTION ARTIC. BICEPS  A.SCOPIE
MJEA001; ;TRANSFERT M.T PR RÉTABL. OUV. DES DOIGTS LONGS +POUCE
MJEA002; ;TRANSFERT M.T PR RÉTABL. OUV. DES DOIGTS LONGS
MJEA003; ;TRANSFERT M.T PR RÉTABL. DES FCT INTRINSÈQUES DES DOIGTS LONGS +POUCE
MJEA004; ;RÉINSERTION TRANSOSSEUSE TENDON SUR 1PHALANGE 1DOIGT AB. DIRECT
MJEA005; ;TRANSFERT M.T PR RÉTABL. EXTENS. POIGNET
MJEA006; ;SUTURE PLUS. TENDONS COIFFE ÉPAULE AB. DIRECT
MJEA007; ;TRANSFERT M.T PR RÉTABL. OUV. POUCE
MJEA008; ;TRANSFERT M.T PR RÉTABL. EXTENS. POIGNET +OUV. DES DOIGTS LONGS +POUCE
MJEA009; ;TRANSFERT TEND. +/- TÉNODÈSE PR RÉTABL. FERM. POUCE
MJEA010; ;SUTURE 1TENDON COIFFE ÉPAULE AB. DIRECT
MJEA011; ;TRANSFERT M.T+/-TÉNODÈSE+/-CAPSULODÈSE PR RÉTABL FCT INTRINSÈQ POUCE
MJEA012; ;TRANSFERT M.T PR RÉTABL. FLEXION ACTIVE COUDE
MJEA013; ;TRANSFERT M.T+/-TÉNODÈSE+/-CAPSULODÈSE RÉTABL FCT INTRINSÈQ DOIGTS
MJEA014; ;TRANSFERT M.T +PLASTIE 1ER ESP. M.C PR HYPOPLASIE POUCE
MJEA015; ;TRANSFERT M.T PR RÉTABL. FERM. DES DOIGTS LONGS +POUCE
MJEA016; ;TRANSPOSITION MUSC.TEND +/- FIXATION SCAPULA PR STABILISATION
MJEA017; ;STABILIS CLAV. PR TRANSFERT O.MUSC CORACOÏDE/TRANSFERT LIG CORACOACROM
MJEA018; ;TRANSFERT M.T PR RÉTABL. FERM. DES DOIGTS LONGS
MJEA019; ;RÉINSERTION MUSC. BICEPS BRACHIAL SUR RADIUS
MJEA020; ;TRANSFERT M.T RÉTABL. FERM. DOIGTS+POUCE +FCT INTRINSÈQ DOIGTS
MJEA021; ;TRANSFERT M.T PR RÉTABL. EXTENS. COUDE
MJEC001; ;SUTURE 1TENDON COIFFE ÉPAULE A.SCOPIE
MJEC002; ;SUTURE PLUS. TENDONS COIFFE ÉPAULE A.SCOPIE
MJFA001; ;EXÉRÈSE CALCIF. TEND. COIFFE ÉPAULE AB. DIRECT
MJFA002; ;TÉNOSYNOVECTOMIE EXTENS. AU POIGNET ARTHRODÈSE RADIO-ULNA+O.TOMIE ULNA
MJFA003; ;EXCISION 1PANARIS PROF. PULPE DES DOIGTS
MJFA004; ;TÉNOSYNOVECTOMIE EXTENS AU POIGNET AB. DIRECT
MJFA005; ;EXÉRÈSE 1HYGROMA COUDE AB. DIRECT
MJFA006; ;FASCIECTOMIE PALMODIGITALE 1RAYON AB. DIRECT
MJFA007; ;TÉNOSYNOVECTOMIE EXTENS. POIGNET+RÉSEC. DIST ULNA+TRANSFERT TEND
MJFA008; ;EXÉRÈSE LÉS. FASCIA +/- SSFASCIA DES TISSUS MOUS PAUME MAIN
MJFA009; ;EXCISION FASCIITE NÉCROSANTE AV.B +/- MAIN
MJFA010; ;FASCIECTOMIE PALMODIGITALE SUR PLUS. RAYONS MAIN AB. DIRECT
MJFA011; ;RÉSEC. DES TISSUS MOUS MAIN +PLASTIE CUT. +RÉSEC. NF PR MÉGADACTYLIE
MJFA012; ;TÉNOSYNOVECTOMIE FLÉCH DES DOIGTS SUR PLUS. RAYONS MAIN AB. DIRECT
MJFA013; ;TÉNOSYNOVECTOMIE EXTENS.POIGNET+ARTHRODÈSE/ARTHROPLASTIE 3DOIGTS
MJFA014; ;TÉNOSYNOVECTOMIE EXTENS. AU POIGNET AB. DIRECT
MJFA015; ;TÉNOSYNOVECTOMIE FLÉCH DES DOIGTS 1RAYON AB. DIRECT
MJFA016; ;TÉNOSYNOVECTOMIE EXTENS. AU POIGNET+ARTHRODÈSE/ARTHROPLASTIE 1-2DOIGTS
MJFA017; ;RÉSEC. TISSUS MOUS MAIN +PLASTIE CUT. SANS RÉSEC. NF PR MÉGADACTYLIE
MJFA018; ;TÉNOSYNOVECTOMIE FLÉCH AU POIGNET/À PAUME MAIN AB. DIRECT
MJFC001; ;EXÉRÈSE CALCIF. TEND. COIFFE ÉPAULE A.SCOPIE
MJGA001; ;ABL. C.E COULISSE BICIPITALE AB. DIRECT
MJJA001; ;ÉVAC. 1PHLEGMON GAINE SYNOVIALE DIGIT/DIGIT.CARP AB. DIRECT
MJJA002; ;ÉVAC PHLEGMON GAINE SYNOVIALE DIGIT.CARP +TÉNOSYNOVECTOMIE
MJJA003; ;ÉVAC. SUPPURATION PROF. MAIN+/-AV.B GAINES SYNOVIALES INTACTES
MJJA004; ;ÉVAC. PHLEGMON GAINE SYNOVIALE DIGIT/DIGIT.CARP MAIN+/-AV.B
MJMA002; ;SUTURE APP. EXTENS. 1DOIGT +SUTURE 1ARTIC. 1RAYON
MJMA003; ;RÉPAR. COIFFE ÉPAULE AUTOPLASTIE +/- PROTH. AB. DIRECT
MJMA006; ;RECONSTR. 1TENDON MAIN TRANSPLANT LIBRE 2TEMPS
MJMA006; ;RECONSTR. 1TENDON MAIN TRANSPLANT LIBRE 2TEMPS
MJMA009; ;RECONSTR. 1TENDON MAIN TRANSPLANT PÉD. 1TEMPS
MJMA010; ;SUTURE APP. EXTENS. 1DOIGT GREF/PLASTIE 1RAYON AB. DIRECT
MJMA012; ;RECONSTR. PARTIE CRUCIFORME GAINE DIGIT. GREF. 1RAYON AB. DIRECT
MJMA013; ;RECONSTR. 1TENDON MAIN TRANSPLANT LIBRE 1TEMPS
MJMA014; ;RECONSTR. 1TENDON MAIN TRANSPLANT PÉD. 2TEMPS
MJMA014; ;RECONSTR. 1TENDON MAIN TRANSPLANT PÉD. 2TEMPS
MJMA015; ;SUTURE APP. EXTENS. 1DOIGT +SUTURES 1NF +1ART. PALM. 1RAYON
MJMA016; ;SUTURE APP. EXTENS. 1DOIGT +SUTURE 1NF/1ART. PALM. 1RAYON
MJPA001; ;DÉSINSERTION MUSC.TEND.CUT ÉTENDUE PR MALF. SCAPULA
MJPA002; ;LIBÉR. TENDONS FLÉCH. 1RAYON AB. DIRECT
MJPA003; ;LIBÉR. TISSUS MOUS 1ER ESP. M.C +ARTHRODÈSE COLONNE POUCE AB. DIRECT
MJPA004; ;DÉSINSERTION MUSC. SUBSCAPULAIRE +TRANSFERT MUSC.
MJPA005; ;FASCIOTOMIE PALM. AB. DIRECT
MJPA006; ;DÉSINSERTION MUSC. SUBSCAPULAIRE SANS TRANSFERT MUSC.
MJPA007; ;LIBÉR. DES TISSUS MOUS 1ER ESP. M.C AB. DIRECT
MJPA008; ;LIBÉR. TISSUS MOUS 1ER ESP. M.C +ARTHROPLASTIE/LIBÉR. ARTIC.
MJPA009; ;LIBÉR. TENDON 1MUSC. EXTENS. 1DOIGT 1RAYON AB. DIRECT
MJPA010; ;INCISION/EXCISION 1PANARIS SUPERF.
MJPA011; ;LIBÉR. TENDON AU POIGNET +TÉNOSYNOVECTOMIE AB. DIRECT
MJPA012; ;DÉSINSERT DES MUSC. ÉPICONDYLIENS LAT. AU COUDE AB. DIRECT
MJPA013; ;PLASTIE AGRANDT PARTIE CRUCIFORME GAINE DIGIT. 1RAYON AB. DIRECT
MJPA014; ;SÉPARATION SYNDACTYLIE DOIGTS SQLT NL +AUTOPLASTIE CUT. LOC+/-GREF
MJPB001; ;FASCIOTOMIE PALM. TRANSCUT.
MJPC800; ;DÉSINSERT DES MUSC. ÉPICONDYLIENS LAT. AU COUDE ARTHROSCOPIE
MZEA001; ;RÉIMPLANT. 2DOIGTS
MZEA002; ;RÉIMPLANT. MAIN SECTIONNÉE NIV. MÉTACARPE
MZEA003; ;RÉIMPLANT. 4/5DOIGTS
MZEA004; ;POLLICISATION 1MOIGNON DOIGT
MZEA005; ;TRANSLOCATION DOIGT 1RAYON MAIN
MZEA006;S;TRANSFERT PHALANGE D.ORTEIL SANS ANAST VASC PR AGENESIE DIGIT
MZEA007; ;RÉIMPLANT. MB SUP. SECTIONNÉ AU DESSUS POIGNET
MZEA008; ;POLLICISATION 1DOIGT CPLT
MZEA009; ;TRANSLOCATION DOIGT 2RAYONS MAIN
MZEA010; ;RÉIMPLANT. 1DOIGT
MZEA011; ;RÉIMPLANT. MAIN SECTIONNÉE AU POIGNET
MZEA012; ;RÉIMPLANT. 3DOIGTS
MZFA001; ;AMPUT. CPLT 1RAYON MAIN
MZFA002; ;AMPUT. TRANSHUMÉRALE
MZFA003; ;AMPUT. CPLT PLUS. RAYONS MAIN
MZFA004; ;DÉSARTIC. POIGNET
MZFA005; ;AMPUT. TRANSRADIO-ULNAIRE
MZFA006; ;EXÉRÈSE PART. 1OS MB SUP. CONTINUITÉ CONSERVÉE AB. DIRECT
MZFA007; ;AMPUT. +/- DÉSARTIC. PLUS. DOIGTS SANS RÉSEC. DES M.C
MZFA008; ;AMPUT. 1DOIGT SURNUMÉRAIRE AUTRE QUE POUCE
MZFA009; ;DÉSARTIC. INTERSCAPULOTHORACIQUE
MZFA010; ;DÉSARTIC. SCAP.HUM
MZFA011; ;DÉSARTIC. COUDE
MZFA012; ;AMPUT. 1DOIGT SURNUMÉRAIRE AUTRE QUE POUCE +RÉSEC. OS.
MZFA013; ;AMPUT/DÉSARTIC. 1DOIGT SANS RÉSEC. M.C
MZFA014; ;AMPUT. 1POUCE SURNUMÉRAIRE
MZFA015; ;AMPUT. 1POUCE SURNUMÉRAIRE +O.TOMIE/CAPS.PLAST
MZGA003; ;ÉVIDEMENT 1OS MB SUP. SANS COMBLT AB. DIRECT
MZGA004; ;ÉVIDEMENT 1OS MB SUP. +COMBLT AB. DIRECT
MZHA001; ;BIOPSIE 1OS +/- 1ARTIC. MB SUP. AB. DIRECT
MZHB001; ;BIOPSIE 1OS +/- 1ARTIC. MB SUP. TRANSCUT. SANS GUID
MZHB002; ;PCT 1ARTIC. MB SUP. TRANSCUT. SANS GUID
MZHH001; ;PCT 1ARTIC. MB SUP. TRANSCUT. GUID RADIO
MZHH002; ;PCT 1ARTIC. MB SUP. TRANSCUT. GUID SCAN
MZHH003; ;BIOPSIE 1OS +/- 1ARTIC. MB SUP. TRANSCUT. GUID RADIO
MZHH004; ;BIOPSIE 1OS +/- 1ARTIC. MB SUP. TRANSCUT. GUID SCAN
MZJB001; ;ÉVAC. COLLECTION ARTIC. MB SUP. TRANSCUT. SANS GUID
MZLB001; ;INJ DS ARTIC. MB SUP. TRANSCUT. SANS GUID
MZLH001; ;INJ DS ARTIC. MB SUP. TRANSCUT. GUID SCAN
MZLH002; ;INJ DS ARTIC. MB SUP. TRANSCUT. GUID RADIO
MZMA001; ;RÉPAR. 1HÉMISECTION ANT. POIGNET +ISCHÉM. CPLT MAIN
MZMA002; ;RECONSTR. 1DOIGT TRANSFERT LIBRE TOT. DOIGT/ORTEIL
MZMA003; ;RECONSTR. 1DOIGT TRANSFERT LIBRE PART. VASCULARISÉ DOIGT/ORTEIL
MZMA004; ;SUTURE TENDON +SUTURE NF MÉDIAN À FACE ANT. POIGNET
MZMP001; ;CONFECTION 1CONTENTION SOUPLE 1ARTIC. MB SUP.
MZMP002; ;PLÂTRE/ORTHÈSE THORACOBRACHIAL PR FRAC SANS RÉDUC
MZMP004; ;PLÂTRE/ORTHÈSE POIGNET/MAIN  PR FRAC SANS RÉDUC
MZMP006; ;PLÂTRE/ORTHÈSE AB.PALMAIRE
MZMP007; ;PLÂTRE/ORTHÈSE BRACHIO-ANTÉBRACHIO-PALMAIRE PR FRAC SANS RÉDUC
